115,3,Aug 50,W. Lundy,"W.J. Miller
Digamma *
J.G. Blake *
John Brookes *
Robert Bruce *
James Lavin *
Nemo *
Zeta *
Henry Moors *
------ *
T. Elliott *
J. Faulkner *
G. *
J.P.B *
J.S.A. *
Delta *
Messrs. Dean & Clough *
J. Shorrock *
Robert Davidson *
G. Swift *
Terence Moran *
T.S. *
George Carterfield *","3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
116,3,Aug 50,W. Lundy,"James Dean
C. Clough
W.J. Miller
T. Elliott
Digamma *
W.J. Miller *
J.G. Blake *
John Brookes *
Robert Bruce *
James Lavin *
Henry Moors *
------ *
C. Tunnicliffe *
T. Elliott *
J. Faulkner *
J.P.B. *
J.S.A. *
J. Shorrock *
Robert Davidson *
G. Swift *
Terence Moran *","3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
117,3,Aug 50,Wilkin Thomasson,"Nemo
Digamma *
W.J. Miller *
J.G. Blake *
John Brookes *
Robert Bruce *
E.L. Rossoli *
James Lavin *
Zeta *
Henry Moors *
------ *
T. Elliott *
J.P.B. *
J. Shorrock *
J.S. Jenkins *
W.T. Bush *
J. Garstang *
T.S. *
George Carterfield *","3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",3,
118,3,Aug 50,Wilkin Thomasson,"Nemo
Digamma *
W.J. Miller *
J.G. Blake *
John Brookes *
Robert Bruce *
E.L. Rossoli *
James Lavin *
Henry Moors *
T. Elliott *
Delta *
W.T. Bush *
Terence Moran *
T.S. *
George Carterfield *","3
3
3
3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
119,3,Aug 50,Wilkin Thomasson,"J. Garstang
Digamma *
W.J. Miller *
J.G. Blake *
E.L. Rossoli *
James Lavin *
Zeta *
Henry Moors *
------ *
T. Elliott *
Delta *
J.S. Jenkins *
J. Garstang *
Terence Moran *","3
3
3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",3,
120,3,Aug 50,Nemo,"Robert Bruce
Digamma *
J.G. Blake *
E.L. Rossoli *
James Lavin *
Nemo *
Zeta *
Henry Moors *
J. Faulkner *
J.P.B. *
J.S. Jenkins *
Terence Moran *","3
3
3
3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
121,3,Aug 50,X.Y.Z.,"Analyticus
Robert Bruce *
James Lavin *
Geometricus 8
X.Y.Z. *","3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx",41,
122,3,Aug 50,John Garstang,"Henry Moors
Digamma *
W.J. Miller *
James Lavin *
Messrs. Clough & Clough *
T.S. *
George Carterfield *","3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx",3,
123,3,Aug 50,Mary Sullivan,Terence Moran,3,Sep 50,xx,41,
124,3,Aug 50,Catherine Riorden,"E.L. Rossoli
Terence Moran *","3
3","Sep 50
Sep 50","xx
xx",47,
125,3,Aug 50,An Assistant,"J.S.A
Nemo
Digamma *
John Brookes *
James Lavin *
C. Tunnicliffe *
J. Faulkner *
J.S.A. *
G. Swift *","3
3
3
3
3
3
3
3
3","Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50
Sep 50","xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
126,3,Sep 50,George Carterfield,"James Lavin
George Carterfield *","4
4","Oct 50
Oct 50","xx
xx",44,
127,3,Sep 50,George Carterfield,"J. Garstang
Robert Bruce *
George Carterfield *
Digamma *
J.S. Jenkins *
W.J. Miller *
Nemo *
G. Shorrock *
Zeta *
Thales *","4
4
4
4
4
4
4
4
4
8","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Aug 55","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",46,
128,3,Sep 50,George Carterfield,"E.L. Rossoli
Robert Bruce *
Digamma *
Function *
J. Garstang *
James Lavin *","4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx",53,
129,3,Sep 50,George Carterfield,"J. Tomlinson
Digamma *
James Lavin *
Rev. Piper *
Wilkin Thomasson *","4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx",17,
130,3,Sep 50,George Carterfield,"George Carterfield
James Lavin *
J. Tomlinson *
Wilkin Thomasson *","4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx",18,
131,3,Sep 50,C. Tunnicliffe,"James G. Blake
J. Brookes *
Robert Bruce *
R. Davidson *
Digamma *J. Faulkner *
Function 8
G.H.S. *
Bathurst Henderson *
J.S. Jenkins *
R.J. Kendall *
James Lavin *
John Mylne *
Nemo *
G. Shorrock *
J. Tomlinson *
W. Turnbull *
Thomas Windsor *
John Wingfield *
Zeta *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
132,3,Sep 50,R. Davidson,"John Brookes
James G. Blake
Robert Bruce *
R. Davidson *
Digamma *
E.L. Rossoli *
J. Faulkner *
Function *
G.H.S. *
J. Hanson *
Bathurst Henderson *
R.J. Kendall *
James Lavin *
T.J. Leeming *
W.J. Miller *
Terence Moran *
John Mylne *
Nemo *
G. Robinson *
G. Shorrock *
G. Swift *
J. Tomlinson *
Thomas Windsor *
John Wingfield *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
133,3,Sep 50,G. Swift,"James Lanvin
E.L. Rossoli
Robert Bruce *
J. Garstang *
G.H.S. *
T.J. Leeming *
Terence Moran *
G. Swift *
W. Turnbull *
John Wingfield *
Wilkin Thomasson *","4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",74,
134,3,Sep 50,G. Swift,"J.G. Blake
J. Brookes *
Robert Bruce *
R. Davidson *
Digamma *
E.L. Rossoli *
J. Faulkner *
Function *
G.H.S. *
J. Hanson *
J.S. Jenkins *
R.J. Kendall *
James Lavin *
W.J. Miller *
Terence Moran *
John Mylne *
Nemo *
G. Shorrock *
G. Swift *
J. Tomlinson *
John Wingfield *
Zeta *
Wilkin Thomasson *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
135,3,Sep 50,Mary Sullivan,"Hibernicus
M. *","8
8","Feb 55
Jul 55","U58
xx",52,
136,3,Sep 50,"Mary Sullivan
Kate Sullivan","G.B.M Zerr
I. Beyens","xx
xx","xx
xx","60
60",41,
137,3,Sep 50,Robert Bruce,"James Lavin
Robert Bruce *
Digamma *","4
4
4","Oct 50
Oct 50
Oct 50","xx
xx
xx",48,
138,3,Sep 50,Robert Bruce,"Digamma
Robert Bruce
George Carterfield *
E.L. Rossoli *
James Lavin *-","4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx",3,
139,3,Sep 50,J. Garstang,"J. Garstang
Digamma *
James Lavin *
----- *","4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx",45,
140,3,Sep 50,J. Garstang,"W.J. Miller
Robert Bruce *
Digamma *
J. Garstang *
James Lavin *","44
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx",22,
141,3,Sep 50,J. Garstang,"W.J. Miller
J.G. Blake *
Robert Bruce *
Digamma *
Function *
J. Garstang *
Bathurst Henderson *
James Lavin *
Terence Moran *
Nemo *
G. Swift *
W. Turnbull *
Wilkin Thomasson *","4
4
4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
142,3,Sep 50,Scarbro’,"Scarbro’
Zeta *","4
4","Oct 50
Oct 50","xx
xx",17,
143,3,Sep 50,Geometricus,"E.L. Rossoli
Geometricus *
Terence Moran *
Zeta *","4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx",74,
144,3,Sep 50,T. Elliott,"E.L. Rossoli
James Lavin
Robert Bruce *
Digamma *
G.H.S. *
T.J. Leeming *
Terence Moran *","4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx",48,
145,3,Sep 50,Function,"Function
James Lavin
G.H.S. *
Nemo *
Zeta *","4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx",61,
146,3,Sep 50,George Carterfield,"Robert Bruce
James Lavin
George Carterfield *
Digamma *
E.L. Rossoli *
Function *
J. Garstang *
G.H.S. *
Nemo *","4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx",53,
147,3,Sep 50,George Carterfield,"W.J. Miller
Digamma
Robert Bruce *
George Carterfield *
E.L. Rossoli *
Function *
James Lavin *
T.J. Leeming *
Terence Moran *
Nemo *
T.A.S. *
John Wingfield *","4
4
4
4
4
4
4
4
4
4
4
4","Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50
Oct 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
148,4,Oct 50,J.E.W.,"J.E.W.
B.A. *
J. Brookes *
R. Bruce *
Delta *
J. Tomlinson *
C. Tunnicliffe *
J.E. Wyatt * (was T.E.)
Zeta *","4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx",2,
149,4,Oct 50,E.L. Rossoli,"E.L. Rossoli
J. Garstang
B.A. *
R. Bruce *
George Carterfield *
Digamma *
Nemo *","4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx",53,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
150,4,Oct 50,J. Brookes,"W.J. Miller
J.E. Barton *
J.G. Blake *
A.S. Boddy *
J. Brookes *
R. Bruce *
Thomas Bush *
R. Davidson *
Delta *
E.M. Dillon *
D.M. Fintray *
J. Elliott *
J. Harrop *
J.W. Moffit *
P. Jenkins *
J.W.C. *
T.J. Leeming *John Mylne *
Nemo *
W. Turnbull *
J. Wells *
J. Wingfield *
Zeta *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50 Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
151,4,Oct 50,J. Brookes,"E.M. Dillon
J.E. Barton *
J.G. Blake *
A.S. Boddy *
J. Brookes *
R. Bruce *
Thomas Bush *
R. Davidson *
Delta *
D.M. Fintray *
J. Elliott *
J. Giblin *
G.H.S. *
J.W. Haydock *
P. Jenkins *
J.W.C. *
T.J. Leeming *
W.J. Miller *
J. Moffitt *
John Mylne *
W. Turnbull *
J. Wingfield *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50 Nov 50
Nov 50
Nov 50
Nov 50","xx

xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
152,4,Oct 50,J. Brookes,"W.J. Miller
J.G. Blake *
J. Brookes *
R. Bruce *
Thomas Bush *
George Carterfield *
Delta *
D.M. Fintray *
W.H. Levy *
J. Moffitt *
John Mylne *
Nemo *
J. Tomlinson *
C. Tunnicliffe *
J. Wingfield *
Zeta *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
153,4,Oct 50,W. Turnbull,"W.J. Miller
J.G. Blake *
R. Bruce *
George Carterfield *
Bathurst Henderson *
T.J. Leeming *
Patrick Moran *
John Mylne *
Nemo *
J. Tomlinson *
C. Tunnicliffe *","4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
154,4,Oct 50,G.S. Clifton,"J. Wells
J.G. Blake *
J. Brookes *
R. Bruce *
R. Davidson *
E.M. Dillon *
J. Elliott *
J. Harrop *
Bathurst Henderson *
T.J. Leeming *
W.H. Levy *
W.J. Miller *
Patrick Moran *
J. Tomlinson *
C. Tunnicliffe *
Zeta *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
155,4,Oct 50,G.S. Clifton,"John Brookes
W.J. Miller
J.H. Brown *
R. Bruce *
Thomas Bush *
Delta *
D.M. Fintray *
J. Elliott *
J. Giblin *
Bathurst Henderson *
T.J. Leeming *
W.H. Levy *
J. Tomlinson *
C. Tunnicliffe *
J. Wells *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",2,
156,4,Oct 50,Robert Bruce,"J. Garstang
R. Bruce *
George Carterfield *
Digamma *
D.M. Fintray *
J.W. Haydock *
Catherine Riorden *
Zeta *-","4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx",53,
157,4,Oct 50,Geometricus,"Geometricus
Catherine Riorden *","4
4","Nov 50
Nov 50","xx
xx",47,
158,4,Oct 50,J. Garstang,"J. Garstang
B.A. *","4
4","Nov 50
Nov 50","xx
xx",17,
159,4,Oct 50,J. Garstang,"J. Brookes
J.E. Barton *
R. Bruce *
Delta *
J. Elliott *
J. Giblin *
J. Garstang *
W.J. Miller *
J. Moffitt *
J. Tomlinson *
C. Tunnicliffe *
J. Wells *
J. Wingfield *","4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",1,
160,4,Oct 50,J. Garstang,"Robert Bruce
Digamma *
Patrick Moran *
Zeta *","4
4
4
4","Dec 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx",44,
161,4,Oct 50,J. Garstang,"J.G. Blake
R. Bruce *
J.W.C.
J. Moffitt *
J. Wingfield *","4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx",22,
162,4,Oct 50,B.A.,"B.A.
J. Giblin *","4
4","Nov 50
Nov 50","xx
xx",6,
163,4,Oct 50,B.A.,B.A.,4,Nov 50,xx,6,
164,4,Oct 50,B.A.,"B.A.
T. Wilkinson
Bathurst Henderson *
Patrick Moran *
Catherine Riorden *","4
4
4
4
4","Nov 50
Dec 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx",45,
165,4,Oct 50,B.A.,"B.A.
Patrick Moran *
Catherine Riorden *","4
4
4","Nov 50
Nov 50
Nov 50","xx
xx
xx",41,
166,4,Oct 50,B.A.,"B.A.
Robert Bruce *
Bathurst Henderson *
W.H. Levy *
Patrick Moran *
Catherine Riorden *
Zeta *","4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx",41,
167,4,Oct 50,B.A.,"Robert Bruce
B.A.
Rev. Piper *","4
4
4","Nov 50
Dec 50
Nov 50","xx
xx
xx",8,
168,4,Oct 50,B.A.,"B.A.
Robert Bruce
W.H. Levy *
Patrick Moran *","4
4
4
4","Dec 50
Dec 50
Nov 50
Nov 50","xx
xx
xx
xx",41,
169,4,Oct 50,W. Lundy,"John Brookes
Robert Bruce *
D.M. Fintray *
Patrick Moran *
J. Tomlinson *
C. Tunnicliffe *","4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx",22,
170,4,Oct 50,Hibernicus,"James Lavin
J.G. *","4
4","Jan 51
Nov 50","Xx
xx",41,
171,4,Oct 50,J.S. Jenkins,"George Carterfield
B.A. *
J. Brookes *
R. Bruce *
Thomas Bush *
Delta *
D.M. Fintray *
Bathurst Henderson *
P. Jenkins *
W.J. Miller *
J. Moffitt *
Patrick Moran *","4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",3,
172,4,Oct 50,J.S. Jenkins,"W.J. Miller
B.A. *
R. Bruce *
Delta *
Digamma *
J. Dixon *
D.M. Fintray *
J. Elliott *
J. Giblin *
G.H.S. *
Bathurst Henderson *
P. Jenkins *
T.J. Leeming *
Patrick Moran *
Nemo *
J. Wells *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50 Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",9,
173,4,Oct 50,J.S. Jenkins,"Thomas Wilkinson
W.J. Miller
R. Bruce *
D.M. Fintray *
J. Elliott *
J. Giblin *
Bathurst Henderson *
P. Jenkins *
Patrick Moran *
Nemo *
J. Wells 8","4
4
4
4
4
4
4
4
4
4
4","Dec 50
Dec 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
174,4,Oct 50,James Lanvin,,,,,41,
175,4,Oct 50,James Lanvin,,,,,41,
176,4,Oct 50,James Lanvin,,,,,45,
177,4,Oct 50,James Lanvin,"T. Wilkinson
Bathurst Henderson *
Patrick Moran *","4
4
4","Jan 51
Nov 50
Nov 50","xx
xx
xx",41,
178,4,Oct 50,James Lanvin,J. Harrop,4,Nov 50,xx,41,
179,4,Oct 50,James Lanvin,Patrick Moran,4,Nov 50,xx,41,
180,4,Oct 50,James Lanvin,"J. Garstang
George Carterfield
B.A. *
R. Bruce *
Digamma 8","4
4
4
4
4","Dec 50
Mar 51
Nov 50
Nov 50
Nov 50","xx
xx
xx
xx
xx",53,
181,4,Oct 50,James Lanvin,"R. Bruce
Patrick Moran","4
4","Nov 50
Nov 50","xx
xx",44,
182,4,Oct 50,James Lanvin,"Bathurst Henderson
Patrick Moran","4
4","Nov 50
Nov 50","xx
xx",41,
183,4,Oct 50,Robert Bruce,"Catherine Sullivan
J. Brookes *
R. Bruce *
D.M. Fintray *
J. Giblin *
J. Garstang *
Bathurst Henderson *
W.H. Levy *
J. Moffitt *
Patrick Moran *
Catherine Riorden *
Anonymous *","4
4
4
4
4
4
4
4
4
4
4
4","Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Nov 50
Dec 50","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",41,
184,4,Nov 50,Geometricus,"P.M.
W. Brierley *
W. Priestley *
T. Wilkinson *","4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx",41,
185,4,Nov 50,Omega,"Robert Bruce
W. Brierley *
Thomas Elliott *
Mem. Penzance L.I *
M.S. *
P.M. *","4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx
xx",41,
186,4,Nov 50,Robert Davidson,"G.H.S.
W.J. Miller
J. Brookes *
Thomas Elliott *
John Mylne *
W. Priestley *
P.M. *
S.P.C.S. *
C.M. Tunnicliffe *
W. Turnbull 8
J. Wells *","4
4
4
4
4
4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
187,4,Nov 50,Robert Davidson,"J. Wells
B.B. *
Mr. Bobbin *
A.S. Boddy *
J. Brookes *
W. Landy *
W.J. Miller *
Mem. Penzance L.I.*
John Mylne *
Nemo *
W. Priestley *
P.M. *
S.P.C.S. *
C.M. Tunnicliffe *
W. Turnbull *
J. Jump *","4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Feb 51","xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx
xx",22,
188,4,Nov 50,Catherine Sullivan,"Hibernicus
P.M. *","4
4","Jan 51
Jan 51","xx
xx",47,
189,4,Nov 50,A.S. Boddy,"James Lavin
W.J. Miller *
C.M. Tunnicliffe *","4
4
4","Jan 51
Jan 51
Jan 51","xx
xx
xx",22,
190,4,Nov 50,J. Elliott,"James Lavin
Nemo *
W. Turnbull *","4
4
4","Jan 51
Jan 51
Jan 51","xx
xx
xx",22,
191,4,Nov 50,J. Elliott,"Thomas Wilkinson
W. Brierley *
Robert Bruce *
Nemo 8
P.M. *","4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx",48,
192,4,Nov 50,J. Elliott,"John Giblin
W. Brierley *
John Mylne *
W. Priestley *
P.M. *
T. Wilkinson *","4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx
xx",44,
193,4,Nov 50,Robert Bruce,"T. Elliott
Robert Bruce *
Mem. Penzance L.I.*
Nemo *
Joseph Parker *
T. Wilkinson *","4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx
xx",52,
194,4,Nov 50,John Dixon,"Thomas Wilkinson
Thomas Elliott
P.M. *","4
4
4","Jan 51
Jan 51
Jan 51","xx
xx
xx",52,
195,4,Nov 50,John Dixon,"Joseph Parker
Mem Penzance L.I.*
P.M. *
C.M. Tunnicliffe *","4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx",8,
196,4,Nov 50,B.A.,,,,xx,82,
197,4,Nov 50,H. Yates,"George Carterfield
Robert Bruce *
W.J. Miller *
John Mylne *
P.M. *
C.M. Tunnicliffe *
J. Wells *","4
4
4
4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx
xx
xx
xx",17,
198,4,Nov 50,Septimus Tebay,"Robert Howard
W. Brierley *
W. Priestley *
P.M. *","4
4
4
4","Jan 51
Jan 51
Jan 51
Jan 51","xx
xx
xx
xx",47,
