,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13251,49,Sep 96,Ignacio Beyens,"H.W. Curjel
Prof. Radhakrishnan","xx
xx","xx
xx","67
67",52,
13252,49,Sep 96,Prof. Krishnamacharry,,,,,92,
13253,49,Sep 96,Swaminatha Aiyar,,,,,41,
13254,49,Sep 96,V. Ramaswami Aiyar,"D. Biddle
H.W. Curjel","49
49","Nov 96
Nov 96","66
66",13,
13255,49,Sep 96,K.J. Sanjána,Morgan Brierley,50,Sep 97,68,47,
13256,49,Sep 96,Prof. Morley,,,,,44,
13257,49,Sep 96,Prof. Schwatt,W. Gallatly,64,Jul 11,96,48,
13258,49,Sep 96,Prof. Severely,"H.W. Curjel
I. Beyens
J. Cullen
F.P. Matz","49
49
xx
xx","Dec 96
Dec 96
xx
xx","66
66
67
67",56,
13259,49,Sep 96,Prof. Barisien,W.E. Jeffares,xx,xx,68,22,
13260,49,Sep 96,Prof. Balitrand,,63,U 05/10,,44,
13261,49,Sep 96,Prof. Lilley,"J. Cullen
Nath Coondoo","49
49","Dec 96
Dec 96","66
66",79,
13262,49,Sep 96,Editor,,,,,44,
13263,49,Sep 96,D. Biddle,,64,U 08/11,,13,
13264,49,Sep 96,W.E.K. Hare,"H.W. Curjel
Prof. Krishnamacharry","49
49","Nov 96
Nov 96","66
66",86,
13265,49,Sep 96,C.E. Hillyer,"D. Biddle
H.W. Curjel","49
49","Nov 96
Nov 96","66
66",74,
13266,49,Sep 96,J.J. Barniville,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","67
67",61,
13267,49,Sep 96,R. Chartres,"R. Chartres
Prof. Gopalachanar","50
50","Jan 97
Jan 97","67
67",14,
13268,49,Sep 96,R.F. Davis,,,,,41,
13269,49,Sep 96,M. Brierley,,,,,46,
13270,49,Sep 96,J.W. West,"J. Cullen
J.W. West","xx
xx","xx
xx","67
67",18,
13271,49,Sep 96,R. Knowles,"J. Cullen
K.J. Sanjána","xx
xx","xx
xx","67
67",61,
13272,49,Sep 96,P.W. Flood,"W.E. Jeffares
H.W. Curjel
W.E. Jeffares (2ndSol)
P.W. Flood","50
50
50
50","Feb 97
Feb 97
May 97
May 97","xx
xx
67
67",41,
13273,49,Sep 96,R.W.D. Christie,,,,,10,
13274,49,Sep 96,T. Wiggins,"H.W. Curjel
I. Beyens","49
49","Dec 96
Dec 96","66
66",52,
13275,49,Sep 96,J. Cullen,,63,U 11/10,,46,
13276,49,Oct 96,Prof. Nanson,,,,,10,
13277,49,Oct 96,Prof. Cochez,"H.W. Curjel
B. Chakravarti","xx
xx","xx
xx","67
67",68,
13278,49,Oct 96,J. Neuberg,"W.E. Jeffares
V. Ramaswami Aiyar","49
49","Dec 96
Dec 96","66
66",44,
13279,49,Oct 96,K.J. Sanjána,"D. Biddle
H.W. Curjel
Prof. Mukhopadhyay","49
49
xx","Dec 96
Dec 96
xx","66
xx
66",47,
13280,49,Oct 96,Prof. Barisien,W.J. Greenstreet,54,Apr 01,75,44,
13281,49,Oct 96,Prof. Bernés,"W.E. Jeffares
H.W. Curjel","49
49","Dec 96
Dec 96","66
66",41,
13282,49,Oct 96,Prof. Colart,W.J. Greenstreet,xx,xx,75,41,
13283,49,Oct 96,Prof. Aley,"D. Biddle
R.H. Stewart","50
50","Feb 97
Feb 97","67
67",2,
13284,49,Oct 96,Prof. Dickson,R.W.D. Christie,50,Jun 97,67,61,
13285,49,Oct 96,Prof. Holmes,W.F. Beard,xx,xx,107,41,
13286,49,Oct 96,F.M. Shields,,,,,11,
13287,49,Oct 96,Editor,"J. Cullen
T. Wiggins","50
50","Feb 97
Feb 97","67
67",41,
13288,49,Oct 96,H. MacColl,"H.W. Curjel
Krishmachandra De","xx
xx","xx
xx","66
66",7,
13289,49,Oct 96,D. Biddle,"J.W. West
J. Cullen","xx
xx","xx
xx","67
67",46,
13290,49,Oct 96,J. Cullen,"H.W. Curjel
Prof. Gopalachanar","50
50","Jan 97
Jan 97","67
67",79,
13291,49,Oct 96,H.W. Curjel,"J. Cullen
V. Ramaswami Aiyar","xx
xx","xx
xx","67
67",56,
13292,49,Oct 96,F.H. Jackson,"H.W. Curjel
Nath Coondoo","xx
xx","xx
xx","66
66",61,
13293,49,Oct 96,W.J. Dobbs,"J. Cullen
Prof. Swaminatha","xx
xx","xx
xx","67
67",17,
13294,49,Oct 96,C. Bickerdike,"J. Cullen
Prof. Gopalachanar","xx
xx","xx
xx","67
67",15,
13295,49,Oct 96,I. Arnold,"J. Cullen
H.W. Curjel","50
50","May 97
May 97","67
67",17,
13296,49,Oct 96,T. Wiggins,"W.E. Jeffares
H.W. Curjel","49
49","Dec 96
Dec 96","66
66",3,
13297,49,Oct 96,T. Wood Robinson,T. Wood Robinson,50,Apr 97,67,31,
13298,49,Oct 96,R.F. Davis,"H.W. Curjel
Prof. Krishnamacharry","49
49","Dec 96
Dec 96","66
66",41,
13299,49,Oct 96,P.W. Flood,"D. Biddle
H.J. Stewart","49
49","Dec 96
Dec 96","66
66",74,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13300,49,Oct 96,R. Knowles,"W.C. Stanham
J. Cullen","49
49","Dec 96
Dec 96","66
66",45,
13301,49,Oct 96,R. Chartres,"H.W. Curjel
Prof. Mukhopadhyay
R. Chartres","xx
xx
xx","xx
xx
xx","67
67
67",14,
13302,49,Oct 96,R.W.D. Christie,"W.E. Jeffares
H.W. Curjel","50
50","Feb 97
Feb 97","67
67",22,
13303,49,Nov 96,J. Neuberg,"H.W. Curjel
Nath Coondoo","50
50","Jan 97
Jan 97","67
67",54,
13304,49,Nov 96,Prof. Cochez,,64,U 06/11,,44,
13305,49,Nov 96,V. Ramaswami Aiyar,,,,,86,
13306,49,Nov 96,K.J. Sanjána,"J.W. West
W.E. Jeffares","50
50","Feb 97
Feb 97","67
67",41,
13307,49,Nov 96,M.W. Crofton,W.A. Whitworth,50,Jan 97,67,10,
13308,49,Nov 96,G.M. Minchin,,,,,17,
13309,49,Nov 96,P.H. Schoute,,,,,45,
13310,49,Nov 96,A.M. Nash,,,,,44,
13311,49,Nov 96,Prof. Schwatt,"H.W. Curjel
Prof. Gopalachanar
K.J. Sanjána","50
50
50","Jan 97
Jan 97
Apr 97","66
66
67",41,
13312,49,Nov 96,R.W. Genese,"H.W. Curjel
Prof. Mukhopadhyay","50
50","Jan 97
Jan 97","67
67",9,
13313,49,Nov 96,J.W.F. Scheffer,,,,,46,
13314,49,Nov 96,F.P. Matz,"D. Biddle
Nath Coondoo","50
50","Jan 97
Jan 97","67
67",14,
13315,49,Nov 96,B.F. Finkel,"J. Cullen
V. Ramaswami Aiyar","xx
xx","xx
xx","67
67",14,
13316,49,Nov 96,Prof. Wilkes,"T. Savage
J.W. West","xx
xx","xx
xx","67
67",22,
13317,49,Nov 96,Prof. Burleson,,,,,44,
13318,49,Nov 96,Prof. Barisien,"T. Savage
W.E. Jeffares","50
50","Feb 97
Feb 97","67
67",41,
13319,49,Nov 96,Editor,,,,,61,
13320,49,Nov 96,H. McColl,,,,,13,
13321,49,Nov 96,D. Biddle,"J. Cullen
N. Sarkar","50
50","Jan 97
Jan 97","67
67",3,
13322,49,Nov 96,J. Cullen,"H.W. Curjel
B. Chakravarti","50
50","Apr 97
Apr 97","67
67",53,
13323,49,Nov 96,T. Wiggins,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","67
67",61,
13324,49,Nov 96,W.J. Dobbs,"J. Cullen
Nath Coondoo","50
50","Jan 97
Jan 97","67
67",17,
13325,49,Nov 96,T.W. Robinson,,,,,92,
13326,49,Nov 96,R.F. Davis,"A. Droz-Farny
B.F. Finkel","xx
xx","xx
xx","67
67",3,
13327,49,Nov 96,R. Knowles,"H.W. Curjel
A. Droz-Farny","50
50","Jan 97
Jan 97","67
67",44,
13328,49,Nov 96,J.J. Walker,"W.C. Stanham
E. Lampe
J. Cullen","50
50
xx","Jan 97
Jan 97
xx","67
67
67",46,
13329,49,Nov 96,G. Heppel,"H.W. Curjel
Prof. Krishnamacharry","xx
xx","xx
xx","67
67",52,
13330,49,Nov 96,W.C. Stanham,"H.W. Curjel
Prof. Mukhopadhyay","50
50","May 97
May 97","67
67",44,
13331,49,Nov 96,W.A. Whitworth,"H. Fortey
W.A. Whitworth","50
xx","Feb 97
xx","67
70",10,
13332,49,Nov 96,G.N. Bates,G.N. Bates,50,Mar 97,67,47,
13333,49,Nov 96,J.J. Barniville,"H.W. Curjel
Nath Coondoo","xx
xx","xx
xx","67
67",61,
13334,49,Nov 96,W.J. Greenstreet,,,,,17,
13335,49,Nov 96,"H.J. Billups
I. Beyens","H.W. Curjel
J.W. West","xx
xx
xx","xx
xx
xx","xx
67
67",51,
13336,49,Nov 96,J.W. West,,,,,44,
13337,49,Nov 96,P.W. Flood,"J.W. West
Prof. Mukhopadhyay","50
50","Mar 97
Mar 97","67
67",9,
13338,49,Nov 96,T.T. Roach,"J. Cullen
Prof. Swaminatha","50
50","Jan 97
Jan 97","67
67",52,
13339,49,Nov 96,R.W.D. Christie,R.W.D. Christie,xx,xx,74,9,
13340,49,Nov 96,C.E. Hillyer,"A. Droz-Farny
H.W. Curjel","50
50","Mar 97
Mar 97","67
67",48,
13341,49,Nov 96,R. Chartres,"H.W. Curjel
Prof. Mukhopadhyay","50
50","May 97
May 97","67
67",14,
13342,49,Dec 96,J. Neuberg,"H.W. Curjel
W.E. Jeffares","50
50","May 97
May 97","67
67",44,
13343,49,Dec 96,Prof. Cochez,F.J. Turton,xx,xx,101,5,
13344,49,Dec 96,Prof. Mukhopadhyay,,,,,99,
13345,49,Dec 96,W.H.H. Hudson,"A. Anderson
H.W. Curjel","xx
xx","xx
xx","67
67",46,
13346,49,Dec 96,P.H. Schoute,"W.E. Jeffares
H.W. Curjel","xx
xx","xx
xx","69
69",41,
13347,49,Dec 96,J.E.A. Steggall,H.W. Curjel,xx,xx,67,17,
13348,49,Dec 96,H.L. Orchard,"D. Thomas
W.J. Greenstreet","50
50","May 97
May 97","67
67",61,
13349,49,Dec 96,B.F. Finkel,"W.E. Jeffares
H.W. Curjel
Prof Colaw
K.J. Sanjána","50
50
xx
xx","Aug 97
Aug 97
xx
xx","68
68
68
68",74,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13350,49,Dec 96,Nath Coondoo,"J. Cullen
W.E. Jeffares
A. Droz-Farny","50
50
xx","Aug 97
Aug 97
xx","68
68
68",41,
13351,49,Dec 96,Prof. Krishnamacharry,"H.W. Curjel
W.J. Greenstreet","xx
xx","xx
xx","67
67",17,
13352,49,Dec 96,Prof. Clayton,,,,,20,
13353,49,Dec 96,Prof. Wright,,,,,15,
13354,49,Dec 96,F.P. Matz,,63,U 05/10,,9,
13355,49,Dec 96,K.J. Sanjána,,,,,6,
13356,49,Dec 96,Prof. Percépied,"A. Anderson
W.J. Greenstreet","50
50","Apr 97
Apr 97","67
67",44,
13357,49,Dec 96,Editor,,,,,45,
13358,49,Dec 96,H.B. Billups,"H.B. Billups
W.J. Greenstreet
W.E. Jeffares","50
xx
xx","Mar 97
xx
xx","67
67
67",41,
13359,49,Dec 96,C.E. Hillyer,C.E. Hillyer,50,Apr 97,67,45,
13360,49,Dec 96,H. McColl,,,,,7,
13361,49,Dec 96,W.C. Stanham,"W.C. Stanham
Prof. Radhakrishnan","50
50","Mar 97
Mar 97","67
67",47,
13362,49,Dec 96,T. Roach,"J. Cullen
T. Roach","xx
xx","xx
xx","67
67",6,
13363,49,Dec 96,R.F. Davis,"W.E. Jeffares
H.W. Curjel","xx
xx","xx
xx","69
69",47,
13364,49,Dec 96,R.E.P. Squibbs,,,,,48,
13365,49,Dec 96,H.J. Woodall,,66,U 05/13,,61,
13366,49,Dec 96,I. Arnold,B.C. Wallis,63,Dec 10,94,41,
13367,49,Dec 96,D. Biddle,,,,,44,
13368,49,Dec 96,W.J. Dobbs,"A. Droz-Farny
W.C. Stanham","50
50","Apr 97
Apr 97","67
67",79,
13369,49,Dec 96,J. Cullen,H.W. Curjel,xx,xx,67,51,
13370,49,Dec 96,W.J. Greenstreet,S.F. Kirby,xx,xx,110,41,
13371,49,Dec 96,R.W.D. Christie,"W.E. Jeffares
H.W. Curjel","50
50","Apr 97
Apr 97","67
67",41,
13372,49,Dec 96,R. Knowles,"J. Cullen
W.J. Greenstreet","50
50","May 97
May 97","67
67",45,
13373,49,Dec 96,P.W. Flood,"H.W. Curjel
A. Droz-Farny","50
50","Jun 97
Jun 97","67
67",41,
13374,49,Dec 96,R. Chartres,W.A. Whitworth,xx,xx,71,14,
13375,50,Jan 97,J.J. Sylvester,"R. Knowles
J.E.A. Steggall","50
50","Mar 97
Mar 97","67
67",6,
13376,50,Jan 97,J. Neuberg,"H.W. Curjel
W.E. Jeffares","50
50","Jul 97
Jul 97","68
68",41,
13377,50,Jan 97,Prof. Cochez,,64,U 05/11,,6,
13378,50,Jan 97,K.J. Sanjána,,,,,92,
13379,50,Jan 97,M.W. Crofton,,,,,9,
13380,50,Jan 97,V. Ramaswami Aiyar,,,,,48,
13381,50,Jan 97,A. Droz-Farny,J. Cullen,50,Jul 97,68,44,
13382,50,Jan 97,Prof. Nanson,S. Sircom,xx,xx,77,6,
13383,50,Jan 97,Prof. Dellac,,,,,6,
13384,50,Jan 97,Editor,M. Brierley,xx,xx,69,47,
13385,50,Jan 97,H.B. Billups,H.B. Billups,50,Mar 97,67,22,
13386,50,Jan 97,H. McColl,,,,,7,
13387,50,Jan 97,R.F. Davis,"J. Cullen
W.E. Jeffares","xx
xx","xx
xx","68
68",48,
13388,50,Jan 97,W.J. Greenstreet,H.W. Curjel,50,Jun 97,67,45,
13389,50,Jan 97,G.N. Bates,J. Cullen,50,Dec 97,68,41,
13390,50,Jan 97,D. Biddle,"Morgan Brierley
L.E. Reay
J. Cullen","50
xx
xx","Apr 97
xx
xx","67
67
67",47,
13391,50,Jan 97,R.W.D. Christie,R.W.D. Christie,xx,xx,74,22,
13392,50,Jan 97,P.W. Flood,"Morgan Brierley
W.E. Jeffares","50
50","Mar 97
Mar 97","67
67",74,
13393,50,Jan 97,R. Chartres,W.A. Whitworth,xx,xx,71,14,
13394,50,Jan 97,H. Orpeur,"H.W. Curjel
W.C. Stanham
J. Cullen","50
50
50","Jun 97
Jun 97
Jun 97","67
67
67",79,
13395,50,Jan 97,H.W. Curjel,H.W. Curjel,xx,xx,68,46,
13396,50,Jan 97,A.E. Jolliffe,,,,,45,
13397,50,Jan 97,W.A. Whitworth,A.M. Nesbitt,xx,xx,104,10,
13398,50,Jan 97,WJ. Dobbs,"K.V. Natesa Aiyar
Henry Riddell
R.S. Capon","65
65
65","Mar 12
Mar 12
Mar 12","97
97
97",17,
13399,50,Jan 97,J. Cullen,"W.E. Jeffares
J. Cullen","50
xx","May 97
xx","67
67",61,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13400,50,Feb 97,J.J. Sylvester,,,,,6,
13401,50,Feb 97,J. Neuberg,"G. Heppel
A. Droz-Farny","50
50","Apr 97
Apr 97","67
67",41,
13402,50,Feb 97,Prof. Cochez,J. Cullen,50,Jun 97,67,54,
13403,50,Feb 97,K.J. Sanjána,S. Sircom,51,Jan 98,69,6,
13404,50,Feb 97,A. Droz-Farny,,,,,48,
13405,50,Feb 97,V. Ramaswami Aiyar,"R.F. Davis
G. Heppel","xx
xx","xx
xx","67
67",44,
13406,50,Feb 97,Prof. Nanson,J. Cullen,xx,xx,69,6,
13407,50,Feb 97,Prof. Mukhopadhyay,H.W. Curjel,xx,xx,68,10,
13408,50,Feb 97,B. Chakravarti,"A. Droz-Farny
G. Heppel","xx
xx","xx
xx","67
67",45,
13409,50,Feb 97,N. Sarkar,"J. Cullen
W.E. Jeffares","50
50","Jun 97
Jun 97","67
67",41,
13410,50,Feb 97,C.M. Ross,W.J. Ashdown,64,Nov 11,96,41,
13411,50,Feb 97,I. Beyens,J. Cullen,51,Jan 98,69,87,
13412,50,Feb 97,Prof. Taylor,,,,,41,
13413,50,Feb 97,R.W. Genese,R.F. Davis,xx,xx,67,22,
13414,50,Feb 97,Prof Clayton,Prof. Clayton,xx,xx,68,45,
13415,50,Feb 97,Editor,,,,,14,
13416,50,Feb 97,D. Biddle,,64,U 05/11,,14,
13417,50,Feb 97,Morgan Brierley,W.E. Jeffares,51,Feb 98,69,41,
13418,50,Feb 97,R. Knowles,,,,,44,
13419,50,Feb 97,W.S.B. Woolhouse,F.E. Relton,64,Jun 11,95,44,
13420,50,Feb 97,Capt. H. Brocard,"R.F. Davis
A. Droz-Farny","50
xx","May 97
xx","67
67",41,
13421,50,Feb 97,Maurice D’Ocagne,,,,,45,
13422,50,Feb 97,A. Gordon,A. Droz-Farny,50,May 97,67,86,
13423,50,Feb 97,H.W. Curjel,"W.C. Stanham
A. Droz-Farny","50
50","Jun 97
Jun 97","67
67",41,
13424,50,Feb 97,R.F. Davis,"G.N. Bates
W.E. Jeffares","50
50","Jun 97
Jun 97","67
67",41,
13425,50,Feb 97,J.J. Walker,J. Cullen,50,May 97,67,46,
13426,50,Feb 97,F.A.L. Kitchin,,,,,92,
13427,50,Feb 97,W.C. Stanham,W.C. Stanham,50,May 97,67,67,
13428,50,Feb 97,C. Mitchell,Morgan Brierley,50,May 97,,47,
13429,50,Feb 97,P.W. Flood,"W.E. Jeffares
C. Bickerdike","50
xx","Aug 97
xx","68
68",47,
13430,50,Mar 97,J.J. Sylvester,"G.N. Bates
H.W. Curjel","50
xx","Jun 97
xx","67
67",9,
13431,50,Mar 97,M.W. Crofton,"R.F. Davis
K.J. Sanjána","xx
xx","xx
xx","68
68",86,
13432,50,Mar 97,Prof. Cochez,A.M. Nesbitt,xx,xx,109,74,
13433,50,Mar 97,F.P. Matz,A. Cunningham,xx,xx,106,9,
13434,50,Mar 97,J. Neuberg,"R.F. Davis
A. Droz-Farny","50
50","Jul 97
Jul 97","68
68",45,
13435,50,Mar 97,Prof. Schmitt,"William Lewis
T. Wiggins","50
50","Aug 97
Aug 97","68
68",9,
13436,50,Mar 97,Prof. Clayton,J. Cullen,xx,xx,68,45,
13437,50,Mar 97,Prof. Bernés,H.W. Curjel,50,Oct 97,68,41,
13438,50,Mar 97,Prof. Barisien,"L.E. Reay
A. Droz-Farny
W.H. Curjel","51
51
xx","Mar 98
Mar 98
xx","69
69
69",87,
13439,50,Mar 97,H. Langhorne Orchard,"W.E. Jeffares
J. Cullen
H.W. Curjel","xx
xx
xx","xx
xx
xx","68
68
68",61,
13440,50,Mar 97,A. Martin,,,,,41,
13441,50,Mar 97,Prof. Bogle,"J. Cullen
W.E. Jeffares","50
50","Aug 97
Aug 97","68
68",3,
13442,50,Mar 97,Prof. Morrell,T. Wiggins,xx,xx,68,22,
13443,50,Mar 97,Prof. Whitaker,H.W. Curjel,51,Sep 98,70,5,
13444,50,Mar 97,K.J. Sanjána,W.J. Greenstreet,50,Jul 97,68,3,
13445,50,Mar 97,V. Ramaswami Aiyar,,,,,96,
13446,50,Mar 97,Editor,"T. Wiggins
L.E. Reay
R.F. Davis
J. Cullen","50
50
xx
xx","Jun 97
Jun 97
xx
xx","67
67
67
67",22,
13447,50,Mar 97,D. Biddle,"W.S. Cooney
L.E. Reay","50
50","Jul 97
Jul 97","68
68",47,
13448,50,Mar 97,W.A. Whitworth,,,,,10,
13449,50,Mar 97,H. McColl,H.W. Curjel,50,Jul 97,68,8,
* 19 Jan 1897,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13450,50,Mar 97,W.C. Stanham,"H.W. Curjel
W.C. Stanham
A. Droz-Farny","50
50
50","Aug 97
Aug 97
Aug 97","68
68
68",41,
13451,50,Mar 97,R. Knowles,"J. Cullen
L.E. Reay","xx
xx","xx
xx","68
68",44,
13452,50,Mar 97,R.F. Davis,G.N. Bates,50,Jul 97,68,41,
13453,50,Mar 97,P.W. Flood,"P.W. Flood
R.F. Davis","xx
xx","xx
xx","68
68",9,
13454,50,Mar 97,W.J. Dobbs,"Lionel E. Reay
J. Cullen","50
50","Sep 97
Sep 97","68
68",17,
13455,50,Mar 97,J. Cullen,,"64
68","U 06/11
U 08/15",,17,
13456,50,Mar 97,R.W.D. Christie,,,,,9,
13457,50,Mar 97,Morgan Brierley,"W.E. Jeffares
L.E. Reay","51
51","Sep 98
Sep 98","70
70",41,
13458,50,Mar 97,G.N. Bates,,,,,9,
13459,50,Mar 97,Charles Mitchell,,,,,74,
13460,50,Mar 97,I. Arnold,"W.S. Cooney
W.E. Jeffares","50
50","Jul 97
Jul 97","68
68",74,
13461,50,Apr 97,J.J. Sylvester,M.W. Crofton,xx,xx,68,64,
13462,50,Apr 97,M.W. Crofton,"T. Wiggins
Morgan Brierley","50
50","Jun 97
Jun 97","67
67",9,
13463,50,Apr 97,Sir Robert Ball,,64,U 08/11,,11,
13464,50,Apr 97,A. Droz-Farny,"W.E. Jeffares
H.W. Curjel","50
50","Jun 97
Jun 97","67
67",44,
13465,50,Apr 97,H.L. Orchard,T. Wiggins,50,Jul 97,68,41,
13466,50,Apr 97,M.J.M. Hill,M.J.M. Hill,50,Jun 97,67,4,
13467,50,Apr 97,J. Wolstenholme,,,,,41,
13468,50,Apr 97,J. Neuberg,J. Cullen,50,Jun 97,67,45,
13469,50,Apr 97,K.J. Sanjána,,,,,3,
13470,50,Apr 97,W. Booth,T. Wiggins,xx,xx,68,10,
13471,50,Apr 97,F.M. Shields,"E.P. Barrett
T. Wiggins","xx
xx","xx
xx","68
68",2,
13472,50,Apr 97,Editor,L.E. Reay,xx,xx,68,45,
13473,50,Apr 97,D. Biddle,,,,,15,
13474,50,Apr 97,W.J. Greenstreet,W.J. Greenstreet,54,Dec 01,76,44,
13475,50,Apr 97,G.E. Crawford,"T. Wiggins
J. Cullen
H.W. Curjel","50
50
50","Sep 97
Sep 97
Sep 97","68
68
68",10,
13476,50,Apr 97,R.F. Davis,L.E. Reay,51,Mar 98,69,47,
13477,50,Apr 97,W. Roberts,J. Cullen,xx,xx,68,46,
13478,50,Apr 97,Morgan Brierley,"E.P. Barrett
H.W. Curjel","50
50","Jun 97
Jun 97","67
67",41,
13479,50,Apr 97,R. Knowles,,,,,53,
13480,50,Apr 97,R.W. Christie,R.W.D. Christie,xx,xx,74,9,
13481,50,Apr 97,W.S. Cooney,H.W. Curjel,50,Nov 97,68,41,
13482,50,Apr 97,T. Roach,,68,U 06/15,,61,
10483,50,Apr 97,P.W. Flood,Morgan Brierley,53,Feb 00,73,47,
13484,50,Apr 97,W.E. Jeffares,"W.S. Cooney
W.E. Jeffares","50
50","Jun 97
Jun 97","67
67",44,
13485,50,Apr 97,Charles Mitchell,W.E. Jeffares,51,May 98,69,47,
13486,50,Apr 97,C. Bickerdike,,,,,92,
13487,50,Apr 97,J. Cullen,H.W. Curjel,xx,xx,68,51,
13488,50,Apr 97,T. Wiggins,"H.W. Curjel
E.P. Barrett","xx
xx","xx
xx","68
68",41,
13489,50,Apr 97,W.J. Dobbs,"L.E. Reay
K.J. Sanjána","50
50","Aug 97
Aug 97","68
68",22,
13490,50,Apr 97,John Griffiths,,,,,41,
13491,50,May 97,J.J. Sylvester,,,,,9,
13492,50,May 97,M.W. Crofton,Robert Harley,50,Jul 97,68,22,
13493,50,May 97,J. Neuberg,W.E. Jeffares,50,Jul 97,68,22,
13494,50,May 97,J. Wolstenholme,"A.L. Atkin
A.M. Nesbitt","xx
xx","xx
xx","98
98",46,
13495,50,May 97,Prof. Cochez,J. Cullen,50,Jul 97,68,44,
13496,50,May 97,K.J. Sanjána,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","74
74",6,
13497,50,May 97,A. Droz-Farny,"K.J. Sanjána
A. Droz-Farny","50
50","Aug 97
Aug 97","68
68",41,
13498,50,May 97,H.L. Orchard,"J. Cullen
L.E. Reay
W.E. Jeffares
W.H. Curjel","51
51
51
xx","Apr 98
Apr 98
Apr 98
xx","69
69
69
69",41,
13499,50,May 97,W. Booth,"L.E. Reay
R. Hartley","50
50","Sep 97
Sep 97","68
68",22,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13500,50,May 97,V. Ramaswami Aiyar,H.W. Curjel,xx,xx,69,61,
13501,50,May 97,Editor,J.E. Reay,xx,xx,69,13,
13502,50,May 97,D. Biddle,,64,U 07/11,,41,
13503,50,May 97,H. Fortey,,,,,8,
13504,50,May 97,George Heppel,"W.F. Beard
H.R. Wales
W.N. Bailey","67
67
67","Jun 14
Jun 14
Jun 14","101
101
101",3,
13505,50,May 97,R.F. Davis,J. Hammond,xx,xx,106,9,
13506,50,May 97,T. Wiggins,,,,,61,
13507,50,May 97,L.E. Reay,L.E. Reay,50,Oct 97,68,86,
13508,50,May 97,R.W.D. Christie,,,,,23,
13509,50,May 97,W.E. Jeffares,"L.E. Reay
K.J. Sanjána","50
50","Dec 97
Dec 97","68
68",22,
13510,50,May 97,J.J. Barniville,J.J. Barniville,xx,xx,70,6,
13511,50,May 97,R. Chartres,R. Chartres,50,Dec 97,68,44,
13512,50,May 97,R. Knowles,,,,,48,
13513,50,May 97,Morgan Brierley,,63,U 11/10,,52,
13514,50,May 97,P.W. Flood,W.F. Beard,xx,xx,106,41,
13515,50,May 97,Charles Mitchell,,68,U 06/15,,48,
13516,50,May 97,"J. Macleod
[#13096 amended]",J. Macleod,51,Dec 98,70,87,
13517,50,May 97,H. McColl,Hugh MacColl,xx,xx,68,7,
13518,50,Jun 97,J.J. Sylvester,J. Hammond,67,Jun 14,101,9,
13519,50,Jun 97,M.W. Crofton,"S. Sircom
M.W. Crofton
J. Cullen","50
50
xx","Sep 97
Sep 97
xx","68
68
68",6,
13520,50,Jun 97,J. Neuberg,"Robert Hartley
W.E. Jeffares","50
50","Sep 97
Sep 97","68
68",3,
13521,50,Jun 97,G. Richardson,H.W. Curjel,xx,xx,68,75,
13522,50,Jun 97,H.L. Orchard,"Robert Harley
J.W. West","50
50","Oct 97
Oct 97","68
68",61,
13523,50,Jun 97,K.J. Sanjána,J. Cullen,xx,xx,68,10,
13524,50,Jun 97,Prof. Cochez,"J. Cullen
L.E. Reay","50
50","Sep 97
Sep 97","68
68",44,
13525,50,Jun 97,V. Ramaswami Aiyar,M.A. Giblett,xx,xx,108,6,
13526,50,Jun 97,W. Booth,W.E. Jeffares,xx,xx,68,22,
13527,50,Jun 97,G.B. Mathews,,,,,48,
13528,50,Jun 97,R.W. Chapman,"R.W. Chapman
J. Cullen","50
50","Oct 97
Oct 97","68
68",48,
13529,50,Jun 97,Editor,,,,,45,
13530,50,Jun 97,D. Biddle,,,,,18,
13531,50,Jun 97,Phillipa G. Fawcett,K.J. Sanjána,51,Feb 98,69,15,
13532,50,Jun 97,H.W. Curjel,"T.M.A. Cooper
L.E. Reay
J. Woodcote West","50
50
xx","Aug 97
Aug 97
xx","68
68
68",47,
13533,50,Jun 97,R.W.D. Christie,R.W.D. Christie,xx,xx,70,9,
13534,50,Jun 97,J. Woodcote West,J. Woodcote West,50,Sep 97,68,41,
13535,50,Jun 97,G. Hale Puckle,"G. Hale Puckle
L.E. Reay","50
50","Sep 97
xx","68
68",45,
13536,50,Jun 97,W.A. Whitworth,W.A. Whitworth,50,Aug 97,68,14,
13537,50,Jun 97,W.E. Jeffares,"T. Roach
L.E. Reay","50
50","Aug 97
Aug 97","68
68",3,
