,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18300,,Sep 16,T. Lakshmana,,,,,41,
18301,,Sep 16,Prof. Lauvernay,,,,,41,
18302,,Oct 16,.J. Sanjána,,,,,51,
18303,,Oct 16,C.M. Ross,E.J. Nanson,xx,xx,107,53,
18304,,Oct 16,Norman Alliston,"A. Cunningham
J. Blaikie","xx
xx","xx
xx","107
107",9,
18305,,Oct 16,c.b. “X”,"Norman Alliston
A. Cunningham","xx
xx","xx
xx","107
107",9,
18306,,Oct 16,Constance I. Marks,"A. Cunningham
J. Blaikie
A.M. Nesbitt","xx
xx
xx","xx
xx
xx","107
107
107",12,
18307,,Oct 16,R. Knowles,C.M. Ross,xx,xx,107,6,
18308,,Oct 16,E.J. Nanson,"F.G.W. Brown
S.F. Kirby
C.M. Ross","xx
xx
xx","xx
xx
xx","107
107
107",22,
18309,,Oct 16,C.E. Youngman,,,,,79,
18310,,Oct 16,C. Cochez,A.M. Nesbitt,xx,xx,107,79,
18311,,Oct 16,S.F. Kirby,S.F. Kirby,xx,xx,108,45,
18312,,Oct 16,E.J. Nanson,T.R. Lee (2 sols),xx,xx,107,45,
18313,,Oct 16,Prof. Lauvernay,E.J. Nanson,xx,xx,107,41,
18314,,Oct 16,C.E. Youngman,,,,,84,
18315,,Oct 16,W.F. Beard,"J. Blaikie
W.F. Beard","xx
xx","xx
xx","109
109",41,
18316,,Oct 16,T. Lakshmana,,,,,47,
18317,,Oct 16,M.A. Giblett,S.F. Kirby,xx,xx,108,41,
18318,,Oct 16,E.G. Hogg,"C.E. Youngman
S.F. Kirby","xx
xx","xx
xx","109
109",41,
18319,,Oct 16,A.M. Nesbitt,T.R. Lee,xx,xx,108,41,
18320,,Nov 16,C.M. Ross,"M.A. Giblett
C.M. Ross","xx
xx","xx
xx","107
107",25,
18321,,Nov 16,K.J. Sanjána,A. Cunningham,xx,xx,107,9,
18322,,Nov 16,B. Howarth,A. Cunningham -,xx,xx,107,9,
18323,,Nov 16,J.J. Barniville,J.J. Barniville,xx,xx,108,2,
18324,,Nov 16,R.W. Genese,"M.A. Giblett
W.F. Beard","xx
xx","xx
xx","107
107",75,
18325,,Nov 16,C.E. Youngman,,,,,79,
18326,,Nov 16,K. Appukuttan Erady,,,,,84,
18327,,Nov 16,A.M. Nesbitt,W.F. Beard,xx,xx,108,44,
18328,,Nov 16,C.E. Youngman,"W.F. Beard
C.E. Youngman","xx
xx","xx
xx","107
107",48,
18329,,Nov 16,S.F. Kirby,,,,,45,
18330,,Nov 16,E.G. Hogg,E.G. Hogg,xx,xx,107,41,
18331,,Nov 16,Norman Alliston,"C.E. Youngman
Norman Alliston","xx
xx","xx
xx","107
107",41,
18332,,Nov 16,A. Cunningham,"Norman Alliston
A. Cunningham","xx
xx","xx
xx","108
108",47,
18333,,Nov 16,W.F. Beard,"A.M. Nesbitt
W.F. Beard","xx
xx","xx
xx","107
107",41,
18334,,Nov 16,M.A. Giblett,H.W.L. Hime,xx,xx,107,41,
18335,,Nov 16,E.J. Nanson,"M.A. Giblett
W.F. Beard
A.M. Nesbitt
R.W. Genese
A. Anderson
S.F. Kirby
H.W.L. Hime
E.J. Nanson","xx
xx
xx
xx
xx
xx
xx
xx","xx
xx
xx
xx
xx
xx
xx
xx","108
108
108
108
108
108
108
108",45,
18336,,Nov 16,T. Lakshmana,,,,,41,
18337,,Nov 16,V.V. Satyanarayan,,,,,41,
18338,,Dec 16,E.J. Nanson,,,,,52,
18339,,Dec1 2006,T. Muir,C.M. Ross,xx,xx,107,25,
18340,,Dec 16,E.J. Nanson,C.M. Ross,xx,xx,107,53,
18341,,Dec 16,.J. Sanjána,,,,,61,
18342,,Dec 16,A.M. Nesbitt,M.A. Giblett,xx,xx,107,10,
18343,,Dec 16,A. Cunningham,A. Cunningham,xx,xx,108,78,
18344,,Dec 16,J.J. Barniville,J.J. Barniville,xx,xx,108,22,
18345,,Dec 16,S.K. Aiyangar,"J. Macmillan
A.M. Nesbitt
C.M. Ross","xx
xx
xx","xx
xx
xx","108
108
108",87,
18346,,Dec 16,C.E. Youngman,"S.F. Kirby
C.E. Youngman","xx
xx","xx
xx","108
108",86,
18347,,Dec 15,S.F. Kirby,,,,,41,
18348,,Dec 16,D. Biddle,"C.M. Ross
J. Macmillan","xx
xx","xx
xx","107
108",41,
18349,,Dec 16,K. Appukuttan Erady,,,,,41,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18350,,Dec 16,Maurice A. Giblett,,,,,41,
18351,,Dec 16,E.G, Hogg,"F.G.W. Brown
S.F. Kirby
E.G. Hogg","xx
xx
xx","xx
xx
xx","108
108
108",41
18352,,Dec 16,W.F. Beard,,,,,41,
18353,,Dec 16,V.V. Satyanarayan,,,,,41,
18354,,Dec 16,c.b. C.M. Ross,C.M. Ross,xx,xx,107,46,
18355,,Dec 16,T. Lakshmana,"F.G.W. Brown
J. Macmillan","xx
xx","xx
xx","107
107",41,
18356,,Jan 17,R.W. Genese,"G.N. Watson
C.E. Wright","xx
xx","xx
xx","107
107",17,
18357,,Jan 17,M.A. Giblett,"C.E. Wright
A. Anderson","xx
xx","xx
xx","107
107",31,
18358,,Jan 17,E.J. Nanson,,,,,51,
18359,,Jan 17,C.M. Ross,"F.G.W. Brown
A. Anderson
C.M. Ross","xx
xx
xx","xx
xx
xx","108
108
108",25,
18360,,Jan 17,S.K. Aiyangar,G.N. Watson,xx,xx,107,61,
18361,,Jan 17,K.J. Sanjána,"C.M. Ross
K.B. Madhava
A.M. Nesbitt","xx
xx
xx","xx
xx
xx","107
107
107",61,
18362,,Jan 17,A. Cunningham,A. Cunningham (2pts),xx,xx,107,9,
18363,,Jan 17,F.A. Halliday,"F.A. Halliday
W.J. Ashdown","xx
xx","xx
xx","107
107",9,
18364,,Jan 17,c.b. C.M. Ross,"C.M. Ross
E. Fenwick","xx
xx","xx
xx","108
109",22,
18365,,Jan 17,S.F. Kirby,S.F. Kirby,xx,xx,108,87,
18366,,Jan 17,V.V. Satyanarayan,S.F. Kirby,xx,xx,108,48,
18367,,Jan 17,C.E. Youngman,S.F. Kirby (ps),xx,xx,107,87,
18368,,Jan 17,E.G. Hogg,"G.N. Watson
E.G. Hogg","xx
xx","xx
xx","108
108",41,
18369,,Jan 17,T. Lakshmana,A.M. Nesbitt,xx,xx,108,41,
18370,,Jan 17,E.J. Nanson,"W.F. Beard
G.N. Watson
S.F. Kirby
E.J. Nanson
A.M. Nesbitt","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","108
108
108
108
109",41,
18371,,Jan 17,W.F. Beard,"A. Anderson
A.M. Nesbit
W.F. Beard
Bateson Wright","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",41,
18372,,Jan 17,F.G.W. Brown,,,,,41,
18373,,Jan 17,Bateson Wright,"A. Anderson
Bateson Wright","xx
xx","xx
xx","107
107",3,
18374,,Feb 17,S.K. Aiyangar,"C.M. Ross
K.B. Madhava","xx
xx","xx
xx","107
107",87,
18375,,Feb 17,c.b. J. Hammond,,,,,57,
18376,,Feb 17,E.J. Nanson,C.M. Ross,xx,xx,108,53,
18377,,Feb 17,C.M. Ross,C.M. Ross,xx,xx,108,25,
18378,,Feb 17,J.E.A. Steggall,,,,,8,
18379,,Feb 17,C.E. Youngman,,,,,79,
18380,,Feb 17,E.J. Nanson,"G.N. Watson
S.F. Kirby","xx
xx","xx
xx","108
108",45,
18381,,Feb 17,W.F. Beard,"C.M. Ross
S.F. Kirby
A.M. Nesbitt
W.F. Beard","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",48,
18382,,Feb 17,S.F. Kirby,"K.B. Madhava
S.F. Kirby","xx
xx","xx
xx","109
109",86,
18383,,Feb 17,"E.R. Hamilton
[Suggested by 18980]",,,,,48,
18384,,Feb 17,C.E. Youngman,S.F. Kirby,xx,xx,108,45,
18385,,Feb 17,A.M. Nesbitt,"G.N. Watson
A.M. Nesbitt","xx
xx","xx
xx","108
108",87,
18386,,Feb 17,T. Lakshmana,Norman Alliston,xx,xx,107,41,
18387,,Feb 17,W.F. Beard,G.N. Watson,xx,xx,108,41,
18388,,Feb 17,C.M. Ross,Norman Alliston,xx,xx,107,41,
18389,,Feb 17,F.G.W. Brown,F.G.W. Brown,xx,xx,110,41,
18390,,Feb 17,R.W. Genese,A. Anderson,xx,xx,108,75,
18391,,Feb 17,E.G. Hogg,"S.F. Kirby
E.G. Hogg","xx
xx","xx
xx","108
108",21,
18392,,Mar 17,R.F. Muirhead,,,,,11,
18393,,Mar 17,A. Anderson,G.N. Watson,xx,xx,107,6,
18394,,Mar 17,C.M. Ross,"G.N. Watson
C.M. Ross","xx
xx","xx
xx","108
108",25,
18395,,Mar 17,C.M. Ross,,,,,25,
18396,,Mar 17,E.J. Nanson,C.M. Ross,xx,xx,108,6,
18397,,Mar 17,C.M. Ross,"J. Hammond
C.M. Ross","xx
xx","xx
xx","108
108",22,
18398,,Mar 17,S. Krishnaswami Aiyangar,,,,,9,
18399,,Mar 17,J.E.A. Steggall,"F.G.W. Brown
C.M. Ross
G.N. Watson","xx
xx
xx","xx
xx
xx","107
107
107",79,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18400,,Mar 17,W.F. Beard,W.F. Beard,xx,xx,108,79,
18401,,Mar 17,S.F. Kirby,"W.F. Beard
M.A. Giblett","xx
xx","xx
xx","110
110",48,
18402,,Mar 17,R.W. Genese,"M.A. Giblett
W.F. Beard
K.B. Madhava
S.F. Kirby
A.M. Nesbitt","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","108
108
108
108
108",41,
18403,,Mar 17,E.J. Nanson,W.F. Beard,xx,xx,108,45,
18404,,Mar 17,A.M. Nesbitt,"S.F. Kirby
K.B. Madhava","xx
xx","xx
xx","109
109",87,
18405,,Mar 17,C.E. Youngman,,,,,45,
18406,,Mar 17,R. Tucker,S.F. Kirby,xx,xx,108,41,
18407,,Mar 17,T. Lakshmana,K.B. Madhava,xx,xx,109,41,
18408,,Mar 17,F.G.W. Brown,"S.F. Kirby
F.G.W. Brown","xx
xx","xx
xx","108
108",41,
18409,,Mar 17,K.J. Sanjána,A. Cunningham,xx,xx,108,41,
18410,,Apr 17,C.M. Ross,J. Hammond,xx,xx,108,6,
18411,,Apr 17,J.J. Barniville,"A. Cunningham
W.F. Beard","xx
xx","xx
xx","108
108",22,
18412,,Apr 17,E.J. Nanson,"C.M. Ross
A.M. Nesbitt","xx
xx","xx
xx","108
108",22,
18413,,Apr 17,M.A. Giblett,K.B. Madhava,xx,xx,108,31,
18414,,Apr 17,G.G. Morrice,G.G. Morrice,xx,xx,108,46,
18415,,Apr 17,E.J. Nanson,,,,,79,
18416,,Apr 17,J.E.A. Steggall,"F.G.W. Brown
C.M. Ross","xx
xx","xx
xx","107
107",79,
18417,,Apr 17,C.E. Youngman,,,,,44,
18418,,Apr 17,S.F. Kirby,"E.J. Nanson
A.M. Nesbitt
S.F. Kirby","xx
xx
xx","xx
xx
xx","108
108
108",84,
18419,,Apr 17,W.F. Beard,"E.J. Nanson
S.F. Kirby
W.F. Beard
A.M. Nesbitt","xx
xx
xx
xx","xx
xx
xx
xx","108
108
108
108",45,
18420,,Apr 17,c.b. V.V. Satyanarayan,S.F. Kirby,xx,xx,108,45,
18421,,Apr 17,H.D. Drury,W.J. Ashdown,xx,xx,109,41,
18422,,Apr 17,Norman Alliston,,,,,41,
18423,,Apr 17,T. Lakshmana,S.F. Kirby,xx,xx,108,41,
18424,,Apr 17,F.G.W. Brown,S.F. Kirby,xx,xx,110,41,
18425,,Apr 17,R.W. Genese,,,,,41,
18426,,Apr 17,E.G. Hogg,J. Macmillan,xx,xx,108,62,
18427,,Apr 17,Bateson Wright,Bateson Wright,xx,xx,108,3,
18428,,May 17,R.W. Genese,C.E. Wright,xx,xx,108,51,
18429,,May 17,J.J. Barniville,"C.M. Ross
J.J. Barniville","xx
xx","xx
xx","108
109",22,
18430,,May 17,C.M. Ross,"K.B. Madhava
C.M. Ross","xx
xx","xx
xx","108
108",61,
18431,,May 17,J.E.A. Steggall,"F.G.W. Brown
S.F. Kirby
C.E. Wright
C.M. Ross","xx
xx
xx
xx","xx
xx
xx
xx","108
108
108
108",6,
18432,,May 17,C.M. Ross,C.E. Wright,xx,xx,109,84,
18433,,May 17,T.R. Lee,"T.R. Lee
E.J. Nanson","xx
xx","xx
xx","108
108",46,
18434,,May 17,H.D. Drury,,,,,75,
18435,,May 17,M.A. Giblett,"F.G.W. Brown
C.E. Wright
W.J. Ashdown
A.M. Nesbitt","xx
xx
xx
xx","xx
xx
xx
xx","108
108
108
108",76,
18436,,May 17,C. Cochez,Bateson Wright,xx,xx,108,79,
18437,,May 17,C.E. Youngman,,,,,79,
18438,,May 17,S.F. Kirby,"E.J. Nanson
S.F. Kirby","xx
xx","xx
xx","108
108",45,
18439,,May 17,A.M. Nesbitt,,,,,41,
18440,,May 17,E.J. Nanson,,,,,48,
18441,,May 17,T. Lakshmana,,,,,41,
18442,,May 17,c.b. V.V. Satyanarayan,,,,,41,
18443,,May 17,E.G. Hogg,"E.G. Hogg
C.E. Youngman","xx
xx","xx
xx","108
109",44,
18444,,May 17,W.F. Beard,,,,,3,
18445,,May 17,G.H. Bateson Wright,Bateson Wright,xx,xx,109,41,
18446,,Jun 17,R.L. Hippisley,,,,,51,
18447,,Jun 17,R.W. Genese,,,,,53,
18448,,Jun 17,Sir Thomas Muir,,,,,25,
18449,,Jun 17,c.b. Constance Marks,,,,,9,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18450,,Jun 17,K.J. Sanjána,K.B. Madhava,xx,xx,108,96,
18451,,Jun 17,T.R. Lee,T.R. Lee,xx,xx,109,46,
18452,,Jun 17,R.W. Genese,"K.J. Sanjána
T.R. Lee
C.M. Ross","xx
xx
xx","xx
xx
xx","108
108
108",75,
18453,,Jun 17,Prof. Lauvernay,C.M. Ross,xx,xx,109,79,
18454,,Jun 17,J. Hammond,"M.A. Giblett
J. Hammond","xx
xx","xx
xx","108
108",45,
18455,,Jun 17,C.E. Youngman,,,,,79,
18456,,Jun 17,S.F. Kirby,S.F. Kirby,xx,xx,109,45,
18457,,Jun 17,E.J. Nanson,"W.F. Beard
S.F. Kirby
K.J. Sanjána
A. Cunningham","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",41,
18458,,Jun 17,Maurice A. Giblett,,,,,45,
18459,,Jun 17,A.M. Nesbitt,,,,,41,
18460,,Jun 17,W.F. Beard,,,,,41,
18461,,Jun 17,T. Lakshmana,"W.F. Beard
F.W. Reeves","xx
xx","xx
xx","109
109",41,
18462,,Jun 17,Bateson Wright,"Bateson Wright
R.W. Genese
E. Fenwick","xx
xx
xx","xx
xx
xx","109
109
109",3,
18463,,Jun 17,E.G. Hogg,E.G. Hogg,xx,xx,108,45,
18464,,Jul 17,c.b. X.Y.Z.,C.E. Watson,xx,xx,108,17,
18465,,Jul 17,Benjamin Williamson,"A. Anderson
T.R. Lee","xx
xx","xx
xx","108
108",51,
18466,,Jul 17,A.M. Nesbitt,A.M. Nesbitt,xx,xx,109,61,
18467,,Jul 17,T. Muir,C.M. Ross,xx,xx,108,25,
18468,,Jul 17,C.M. Ross,"C.E. Wright
W.F. Beard
C.M. Ross","xx
xx
xx","xx
xx
xx","110
110
110",25,
18469,,Jul 17,C.M. Ross,"A.M. Nesbitt
G.N. Watson
C.M. Ross","xx
xx
xx","xx
xx
xx","109
109
109",22,
18470,,Jul 17,W.A. Whitworth,A.M. Nesbitt,xx,xx,109,10,
18471,,Jul 17,R.W. Genese,"W.F. Beard
T.R. Lee
A. Anderson
A.M. Nesbitt","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",75,
18472,,Jul 17,C.E. Youngman,,,,,47,
18473,,Jul 17,C.E. Youngman,"E.J. Nanson
C.E. Wright
M.A. Giblett","xx
xx
xx","xx
xx
xx","108
108
108",45,
18474,,Jul 17,R.W. Genese,,,,,41,
18475,,Jul 17,T.R. Lee,,,,,86,
18476,,Jul 17,c.b. V.V. Satyanarayan,,,,,41,
18477,,Jul 17,S.F. Kirby,,,,,45,
18478,,Jul 17,W.F. Beard,,,,,89,
18479,,Jul 17,E.G. Hogg,,,,,41,
18480,,Jul 17,T. Lakshmana,"J. Macmillan
C.M. Ross
T.R. Lee
S.F. Kirby","xx
xx
xx
xx","xx
xx
xx
xx","108
108
108
108",41,
18481,,Jul 17,W.F. Beard,"W.F. Beard
J. Macmillan
K.J. Sanjána","xx
xx
xx","xx
xx
xx","108
108
108",41,
18482,,Aug 17,K.J. Sanjána,C.M. Ross,xx,xx,109,92,
10483,,Aug 17,X.Y.Z.,"C.M. Ross
C.E. Wright","xx
xx","xx
xx","109
109",6,
18484,,Aug 17,T. Muir,T. Muir,xx,xx,108,25,
18485,,Aug 17,A.M. Nesbitt,J.J. Barniville,xx,xx,108,10,
18486,,Aug 17,J.J. Barniville,"G.N. Watson
K.J. Sanjána
A. Anderson","xx
xx
xx","xx
xx
xx","109
109
109",22,
18487,,Aug 17,C.M. Ross,"C.M. Ross
A.M. Nesbitt","xx
xx","xx
xx","109
109",25,
18488,,Aug 17,R.W. Genese,T.R. Lee,xx,xx,108,46,
18489,,Aug 17,T.R. Lee,T.R. Lee,xx,xx,109,46,
18490,,Aug 17,T.R. Lee,,,,,46,
18491,,Aug 17,C.E. Youngman,,,,,86,
18492,,Aug 17,C. Cochez,"A. Anderson
A.M. Nesbitt
C.E. Wright","xx
xx
xx","xx
xx
xx","109
109
109",79,
18493,,Aug 17,S.F. Kirby,"T.R. Lee
A. Anderson
S.F. Kirby","xx
xx
xx","xx
xx
xx","109
109
109",45,
18494,,Aug 17,W.F. Beard,W.F. Beard,xx,xx,109,86,
18495,,Aug 17,E.G. Hogg,E.G. Hogg,xx,xx,108,41,
18496,,Aug 17,T. Lakshmana,C.M. Ross,xx,xx,108,41,
18497,,Aug 17,Dr. Bateson Wright,,,,,3,
18498,,Aug 17,R. Knowles,,,,,3,
18499,,Aug 17,c.b Discipulus,"G.N. Watson
C.E. Wright
T.R. Lee","xx
xx
xx","xx
xx
xx","108
108
108",44,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18500,,Sep 17,K.J. Sanjána,,,,,44,
18501,,Sep 17,K.J. Sanjána,"J.J. Barniville
C.M. Ross","xx
xx","xx
xx","109
109",61,
18502,,Sep 17,E.J. Nanson,,,,,61,
18503,,Sep 17,J.J. Barniville,,,,,22,
18504,,Sep 17,"A. Cayley
[c.b. C.M. Ross]","T.R. Lee
A. Cayley","xx
xx","xx
xx","109
109",22,
18505,,Sep 17,A.W.T.,A. Anderson,xx,xx,109,22,
18506,,Sep 17,C.M. Ross,"F.G.W. Brown
C.M. Ross","xx
xx","xx
xx","109
109",9,
18507,,Sep 17,Prof. Lauvernay,C.M. Ross,xx,xx,109,79,
18508,,Sep 17,T.R. Lee,T.R. Lee,xx,xx,109,79,
18509,,Sep 17,C.E. Youngman,,,,,89,
18510,,Sep 17,W.F. Beard,"J. Macmillan
W.F. Beard
T.R. Lee
S.F. Kirby","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",48,
18511,,Sep 17,Lt.-Col. H.W.L. Hime,,,,,86,
18512,,Sep 17,H.W.L. Hime,"S.F. Kirby
H.W.L. Hime","xx
xx","xx
xx","109
109",4,
18513,,Sep 17,S.F. Kirby,"W.F. Beard
S.F. Kirby","xx
xx","xx
xx","109
109",41,
18514,,Sep 17,W.F. Beard,"W.F. Beard
T.R. Lee
A. Anderson","xx
xx
xx","xx
xx
xx","110
110
110",41,
18515,,Sep 17,E.G. Hogg,,,,,47,
18516,,Sep 17,T. Lakshmana,"W.F. Beard
C.E. Youngman","xx
xx","xx
xx","110
110",74,
18517,,Sep 17,R.W. Genese,,,,,75,
18518,,Oct 17,E.J. Nanson,,,,,51,
18519,,Oct 17,K.J. Sanjána,,,,,61,
18520,,Oct 17,T. Muir,T. Muir,xx,xx,109,25,
18521,,Oct 17,A.M. Nesbitt,"C.M. Ross
A.M. Nesbitt","xx
xx","xx
xx","109
109",61,
18522,,Oct 17,R.W. Genese,,,,,75,
18523,,Oct 17,A.M. Nesbitt,T.R. Lee,xx,xx,109,44,
18524,,Oct 17,Sapper J. McDonnell,,,,,11,
18525,,Oct 17,T.R. Lee,T.R. Lee,xx,xx,109,46,
18526,,Oct 17,C.M. Ross,"C.M. Ross
A.M. Nesbitt","xx
xx","xx
xx","109
109",86,
18527,,Oct 17,Prof. Lauvernay,A.M. Nesbitt,xx,xx,109,79,
18528,,Oct 17,S.F. Kirby,,,,,86,
18529,,Oct 17,E.J. Nanson,,,,,84,
18530,,Oct 17,"W.F. Beard
[Suggested by 18438]",,,,,48,
18531,,Oct 17,E.G. Hogg,E.G. Hogg,xx,xx,109,45,
18532,,Oct 17,R.W. Genese,,,,,48,
18533,,Oct 17,T. Lakshmana,,,,,41,
18534,,Oct 17,A.W.T.,D. Biddle,xx,xx,109,41,
18535,,Oct 17,K.J. Sanjána,,,,,3,
18536,,Nov 17,E.J. Nanson,,,,,51,
18537,,Nov 17,C.M. Ross,"E.J. Nanson
C.M. Ross","xx
xx","xx
xx","109
109",25,
18538,,Nov 17,K.J. Sanjána,C.M. Ross,xx,xx,109,67,
18539,,Nov 17,J.J. Barniville,"A. Cunningham
J.J. Barniville","xx
xx","xx
xx","109
109",22,
18540,,Nov 17,T.R. Lee,"E.J. Nanson
T.R. Lee
A.M. Nesbitt","xx
xx
xx","xx
xx
xx","110
110
110",46,
18541,,Nov 17,C.E. Youngman,,,,,79,
18542,,Nov 17,Prof. Lauvernay,A.M. Nesbitt,xx,xx,110,79,
18543,,Nov 17,c.b. A.M. Nesbitt,,,,,79,
18544,,Nov 17,E.J. Nanson,,,,,44,
18545,,Nov 17,c.b. V.V. Satyanarayan,,,,,41,
18546,,Nov 17,A.M. Nesbitt,S.F. Kirby,xx,xx,110,45,
18547,,Nov 17,W.F. Beard,W.F. Beard,xx,xx,109,45,
18548,,Nov 17,S.F. Kirby,,,,,45,
18549,,Nov 17,E.G. Hogg,"T.R. Lee
E.G. Hogg","xx
xx","xx
xx","110
110",86,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18550,,Nov 17,R.W. Genese,"E.J. Nanson
T.R. Lee
C.M. Ross","xx
xx
xx","xx
xx
xx","109
109
109",41,
18551,,Nov 17,T. Lakshmana,,,,,74,
18552,,Nov 17,R.W. Genese,"T.R. Lee
R.W. Genese","xx
xx","xx
xx","109
109",47,
18553,,Nov 17,Herbert J. Woodall,,,,,11,
18554,,Dec 17,C.M. Ross,"J. Macmillan
C.E. Wright
S.F. Kirby
E.J. Nanson","xx
xx
xx
xx","xx
xx
xx
xx","109
109
109
109",53,
18555,,Dec 17,J.J. Barniville,"A. Cunningham
J.J. Barniville","xx
xx","xx
xx","109
109",22,
18556,,Dec 17,K.J. Sanjána,,,,,61,
18557,,Dec 17,D. Biddle,A. Cunningham,xx,xx,109,9,
18558,,Dec 17,C.M. Ross,,,,,25,
18559,,Dec 17,K.J. Sanjána,C.M. Ross,xx,xx,110,61,
18560,,Dec 17,A.M. Nesbit,,,,,10,
18561,,Dec 17,E.J. Nanson,,,,,44,
18562,,Dec 17,c.b. C. Cochez,A.M. Nesbitt,xx,xx,109,79,
18563,,Dec 17,C.E. Youngman,,,,,79,
18564,,Dec 17,S.F. Kirby,"T.R. Lee
C.E. Wright","xx
xx","xx
xx","110
110",45,
18565,,Dec 17,W.F. Beard,"J. Macmillan
C.E. Wright
F.W. Reeves","xx
xx
xx","xx
xx
xx","110
110
110",48,
18566,,Dec 17,W.F. Beard,T.R. Lee,xx,xx,110,45,
18567,,Dec 17,E.G. Hogg,,,,,41,
18568,,Dec 17,"A.M. Nesbitt
[Suggested by 18462]",,,,,41,
18569,,Dec 17,R.W. Genese,,,,,41,
18570,,Dec 17,T. Lakshmana,"F.G.W. Brown
F.W. Reeves","xx
xx","xx
xx","109
109",41,
18571,,Dec 17,c.b. V.V. Satyanarayan,,,,,41,
18572,,Jan 18,A.M. Nesbitt,,,,,8,
18573,,Jan 18,"George Stokes
[c.b. C.M. Ross]",C.M. Ross,xx,xx,109,22,
18574,,Jan 18,Sir Thomas Muir,,,,,25,
18575,,Jan 18,D. Biddle,,,,,9,
18576,,Jan 18,J.J. Barniville,J.J. Barniville,xx,xx,109,28,
18577,,Jan 18,K.J. Sanjána,,,,,10,
18578,,Jan 18,John Daly,"A. Cunningham
D. Biddle","xx
xx","xx
xx","109
109",29,
18579,,Jan 18,C.M. Ross,"W.F. Beard
C.M. Ross
F.G.W. Brown","xx
xx
xx","xx
xx
xx","110
110
110",22,
18580,,Jan 18,N. Alliston,,,,,10,
18581,,Jan 18,T.R. Lee,"E.J. Nanson
T.R. Lee","xx
xx","xx
xx","110
110",43,
18582,,Jan 18,C. Cochez,A.M. Nesbitt,xx,xx,110,79,
18583,,Jan 18,W.F. Beard,"W.F. Beard
C.M. Ross","xx
xx","xx
xx","110
110",48,
18584,,Jan 18,E.G. Hogg,"W.F. Beard
E.G. Hogg","xx
xx","xx
xx","110
110",87,
18585,,Jan 18,T. Lakshmana,,,,,41,
18586,,Jan 18,c.b. V.V. Satyanarayan,,,,,44,
18587,,Jan 18,A. Anderson,,,,,41,
18588,,Jan 18,R.W. Genese,,,,,41,
18589,,Jan 18,K.J. Sanjána,A.M. Nesbitt,xx,xx,110,61,
18590,,Feb 18,c.b. C.M. Ross,A.M. Nesbitt,xx,xx,110,17,
18591,,Feb 18,A.M. Nesbitt,A.M. Nesbitt,xx,xx,109,8,
18592,,Feb 18,Sir Thomas Muir,,,,,25,
18593,,Feb 18,C.M. Ross,C.M. Ross,xx,xx,110,25,
18594,,Feb 18,J.J. Barniville,C.M. Ross,xx,xx,109,22,
18595,,Feb 18,K.J. Sanjána,,,,,22,
18596,,Feb 18,R.W. Genese,,,,,4,
18597,,Feb 18,E.J. Nanson,,,,,79,
18598,,Feb 18,Prof. Lauvernay,,,,,79,
18599,,Feb 18,E.J. Nanson,,,,,45,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18600,,Feb 18,R. Knowles,,,,,45,
18601,,Feb 18,E.G. Hogg,S.F. Kirby,xx,xx,110,45,
18602,,Feb 18,Prof. Anderson,,,,,4,
18603,,Feb 18,c.b. V.V. Satyanarayan,,,,,47,
18604,,Feb 18,A.M. Nesbitt,"S.F. Kirby
K.J. Sanjána","xx
xx","xx
xx","109
110",41,
18605,,Feb 18,K.J. Sanjána,,,,,41,
18606,,Feb 18,T. Lakshmana,,,,,41,
18607,,Feb 18,R.W. Genese,"M.A. Giblett
T.R. Lee","xx
xx","xx
xx","110
110",41,
18608,,Mar 18,F.G.W. Brown,,,,,11,
18609,,Mar 18,A.M. Nesbitt,K.J. Sanjána,xx,xx,110,8,
18610,,Mar 18,E.J. Nanson,E.J. Nanson,xx,xx,110,51,
18611,,Mar 18,A.M. Nesbitt,K.J. Sanjána,xx,xx,110,25,
18612,,Mar 18,J.J. Barniville,,,,,23,
18613,,Mar 18,B. Howarth,A. Cunningham,xx,xx,110,9,
18614,,Mar 18,D. Biddle,,,,,8,
